"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"EES4760_HW5_ex_5_4.nlogox"
"Hilltop stopping q experiment"
"09/16/2026 22:43:29:507 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","q","random-start","stop-at-hilltop","noise","real-elevation","[step]","clumping","corridor-width"
"3","0.2","true","true","false","true","547","8.616","1002.3181061478779"
"1","0","true","true","false","true","679","6.644","1539.2823281492897"
"9","0.8","true","true","false","true","804","8.984","359.2614071312454"
"5","0.4","true","true","false","true","830","8.724","675.5694871273666"
"7","0.6","true","true","false","true","619","9.372","453.7772491867251"
"8","0.7","true","true","false","true","655","8.692","413.5472238692333"
"4","0.3","true","true","false","true","750","8.512","812.495927461275"
"6","0.5","true","true","false","true","758","9.004","538.524151590068"
"2","0.1","true","true","false","true","733","7.868","1329.4646897166829"
"5","0.4","true","true","false","true","831","8.724","675.5694871273666"
"9","0.8","true","true","false","true","805","8.984","359.26140713124556"
"1","0","true","true","false","true","680","6.652","1538.211515031758"
"3","0.2","true","true","false","true","548","8.616","1002.3181061478781"
"7","0.6","true","true","false","true","620","9.372","453.77724918672516"
"2","0.1","true","true","false","true","734","7.868","1329.464689716682"
"5","0.4","true","true","false","true","832","8.724","675.5694871273666"
"6","0.5","true","true","false","true","759","9.004","538.5241515900676"
"4","0.3","true","true","false","true","751","8.512","812.495927461274"
"8","0.7","true","true","false","true","656","8.692","413.547223869233"
"9","0.8","true","true","false","true","806","8.984","359.26140713124516"
"1","0","true","true","false","true","681","6.648","1538.851330089061"
"3","0.2","true","true","false","true","549","8.616","1002.3181061478768"
"2","0.1","true","true","false","true","735","7.868","1329.4646897166838"
"5","0.4","true","true","false","true","833","8.724","675.5694871273668"
"7","0.6","true","true","false","true","621","9.372","453.77724918672453"
"8","0.7","true","true","false","true","657","8.692","413.5472238692331"
"6","0.5","true","true","false","true","760","9.004","538.524151590068"
"4","0.3","true","true","false","true","752","8.512","812.4959274612743"
"9","0.8","true","true","false","true","807","8.984","359.2614071312456"
"1","0","true","true","false","true","682","6.652","1538.9466607090428"
"5","0.4","true","true","false","true","834","8.724","675.569487127367"
"2","0.1","true","true","false","true","736","7.868","1329.4646897166829"
"6","0.5","true","true","false","true","761","9.004","538.5241515900682"
"4","0.3","true","true","false","true","753","8.512","812.4959274612742"
"7","0.6","true","true","false","true","622","9.372","453.77724918672476"
"8","0.7","true","true","false","true","658","8.692","413.54722386923305"
"3","0.2","true","true","false","true","550","8.616","1002.3181061478776"
"9","0.8","true","true","false","true","808","8.984","359.2614071312452"
"1","0","true","true","false","true","683","6.636","1540.0647804402554"
"5","0.4","true","true","false","true","835","8.724","675.5694871273668"
"2","0.1","true","true","false","true","737","7.868","1329.4646897166824"
"4","0.3","true","true","false","true","754","8.512","812.4959274612748"
"6","0.5","true","true","false","true","762","9.004","538.5241515900676"
"9","0.8","true","true","false","true","809","8.984","359.2614071312454"
"7","0.6","true","true","false","true","623","9.372","453.77724918672453"
"8","0.7","true","true","false","true","659","8.692","413.54722386923305"
"3","0.2","true","true","false","true","551","8.616","1002.3181061478776"
"5","0.4","true","true","false","true","836","8.724","675.5694871273669"
"1","0","true","true","false","true","684","6.66","1540.9849573220292"
"2","0.1","true","true","false","true","738","7.868","1329.4646897166829"
"6","0.5","true","true","false","true","763","9.004","538.5241515900677"
"4","0.3","true","true","false","true","755","8.512","812.4959274612742"
"9","0.8","true","true","false","true","810","8.984","359.26140713124556"
"7","0.6","true","true","false","true","624","9.372","453.7772491867252"
"5","0.4","true","true","false","true","837","8.724","675.5694871273664"
"8","0.7","true","true","false","true","660","8.692","413.54722386923305"
"1","0","true","true","false","true","685","6.668","1540.0617071506301"
"2","0.1","true","true","false","true","739","7.868","1329.4646897166824"
"3","0.2","true","true","false","true","552","8.616","1002.3181061478781"
"6","0.5","true","true","false","true","764","9.004","538.5241515900681"
"4","0.3","true","true","false","true","756","8.512","812.4959274612738"
"9","0.8","true","true","false","true","811","8.984","359.2614071312455"
"5","0.4","true","true","false","true","838","8.724","675.5694871273671"
"7","0.6","true","true","false","true","625","9.372","453.7772491867249"
"1","0","true","true","false","true","686","6.688","1540.4092990794484"
"8","0.7","true","true","false","true","661","8.692","413.5472238692335"
"2","0.1","true","true","false","true","740","7.868","1329.464689716683"
"6","0.5","true","true","false","true","765","9.004","538.5241515900678"
"9","0.8","true","true","false","true","812","8.984","359.26140713124556"
"4","0.3","true","true","false","true","757","8.512","812.4959274612745"
"3","0.2","true","true","false","true","553","8.616","1002.3181061478774"
"5","0.4","true","true","false","true","839","8.724","675.5694871273668"
"6","0.5","true","true","false","true","766","9.004","538.5241515900678"
"1","0","true","true","false","true","687","6.68","1539.9959873152325"
"2","0.1","true","true","false","true","741","7.868","1329.4646897166826"
"7","0.6","true","true","false","true","626","9.372","453.77724918672493"
"9","0.8","true","true","false","true","813","8.984","359.2614071312452"
"8","0.7","true","true","false","true","662","8.692","413.5472238692331"
"4","0.3","true","true","false","true","758","8.512","812.4959274612742"
"5","0.4","true","true","false","true","840","8.724","675.569487127367"
"3","0.2","true","true","false","true","554","8.616","1002.3181061478776"
"6","0.5","true","true","false","true","767","9.004","538.5241515900681"
"9","0.8","true","true","false","true","814","8.984","359.2614071312456"
"2","0.1","true","true","false","true","742","7.868","1329.4646897166838"
"1","0","true","true","false","true","688","6.66","1542.3691753461167"
"4","0.3","true","true","false","true","759","8.512","812.4959274612748"
"8","0.7","true","true","false","true","663","8.692","413.54722386923316"
"7","0.6","true","true","false","true","627","9.372","453.77724918672476"
"5","0.4","true","true","false","true","841","8.724","675.5694871273672"
"6","0.5","true","true","false","true","768","9.004","538.5241515900678"
"9","0.8","true","true","false","true","815","8.984","359.2614071312455"
"3","0.2","true","true","false","true","555","8.616","1002.3181061478776"
"2","0.1","true","true","false","true","743","7.868","1329.4646897166822"
"4","0.3","true","true","false","true","760","8.512","812.4959274612739"
"8","0.7","true","true","false","true","664","8.692","413.5472238692331"
"5","0.4","true","true","false","true","842","8.724","675.5694871273666"
"1","0","true","true","false","true","689","6.652","1541.7603547172012"
"7","0.6","true","true","false","true","628","9.372","453.7772491867249"
"9","0.8","true","true","false","true","816","8.984","359.26140713124573"
"6","0.5","true","true","false","true","769","9.004","538.5241515900682"
"2","0.1","true","true","false","true","744","7.868","1329.4646897166824"
"3","0.2","true","true","false","true","556","8.616","1002.3181061478768"
"4","0.3","true","true","false","true","761","8.512","812.4959274612739"
"5","0.4","true","true","false","true","843","8.724","675.5694871273668"
"8","0.7","true","true","false","true","665","8.692","413.54722386923345"
"6","0.5","true","true","false","true","770","9.004","538.5241515900678"
"1","0","true","true","false","true","690","6.672","1542.478197217065"
"7","0.6","true","true","false","true","629","9.372","453.77724918672493"
"9","0.8","true","true","false","true","817","8.984","359.2614071312456"
"2","0.1","true","true","false","true","745","7.868","1329.4646897166826"
"4","0.3","true","true","false","true","762","8.512","812.4959274612746"
"5","0.4","true","true","false","true","844","8.724","675.5694871273663"
"3","0.2","true","true","false","true","557","8.616","1002.3181061478774"
"6","0.5","true","true","false","true","771","9.004","538.5241515900678"
"8","0.7","true","true","false","true","666","8.692","413.54722386923277"
"1","0","true","true","false","true","691","6.664","1541.7124903368028"
"9","0.8","true","true","false","true","818","8.984","359.26140713124556"
"7","0.6","true","true","false","true","630","9.372","453.77724918672465"
"4","0.3","true","true","false","true","763","8.512","812.4959274612737"
"2","0.1","true","true","false","true","746","7.868","1329.464689716682"
"5","0.4","true","true","false","true","845","8.724","675.5694871273666"
"6","0.5","true","true","false","true","772","9.004","538.5241515900676"
"3","0.2","true","true","false","true","558","8.616","1002.3181061478779"
"9","0.8","true","true","false","true","819","8.984","359.2614071312454"
"8","0.7","true","true","false","true","667","8.692","413.54722386923305"
"1","0","true","true","false","true","692","6.684","1542.0176854786953"
"5","0.4","true","true","false","true","846","8.724","675.5694871273662"
"4","0.3","true","true","false","true","764","8.512","812.4959274612747"
"2","0.1","true","true","false","true","747","7.868","1329.464689716682"
"7","0.6","true","true","false","true","631","9.372","453.7772491867248"
"6","0.5","true","true","false","true","773","9.004","538.5241515900676"
"9","0.8","true","true","false","true","820","8.984","359.2614071312455"
"5","0.4","true","true","false","true","847","8.724","675.569487127367"
"3","0.2","true","true","false","true","559","8.616","1002.3181061478772"
"1","0","true","true","false","true","693","6.672","1542.225534955498"
"8","0.7","true","true","false","true","668","8.692","413.5472238692332"
"4","0.3","true","true","false","true","765","8.512","812.4959274612747"
"2","0.1","true","true","false","true","748","7.868","1329.4646897166833"
"7","0.6","true","true","false","true","632","9.372","453.7772491867252"
"6","0.5","true","true","false","true","774","9.004","538.5241515900681"
"9","0.8","true","true","false","true","821","8.984","359.26140713124545"
"5","0.4","true","true","false","true","848","8.724","675.569487127367"
"1","0","true","true","false","true","694","6.688","1542.9472998919357"
"4","0.3","true","true","false","true","766","8.512","812.4959274612746"
"2","0.1","true","true","false","true","749","7.868","1329.464689716682"
"3","0.2","true","true","false","true","560","8.616","1002.3181061478774"
"8","0.7","true","true","false","true","669","8.692","413.5472238692333"
"6","0.5","true","true","false","true","775","9.004","538.5241515900681"
"7","0.6","true","true","false","true","633","9.372","453.7772491867247"
"9","0.8","true","true","false","true","822","8.984","359.2614071312456"
"5","0.4","true","true","false","true","849","8.724","675.5694871273668"
"1","0","true","true","false","true","695","6.716","1543.0921290136835"
"2","0.1","true","true","false","true","750","7.868","1329.4646897166829"
"4","0.3","true","true","false","true","767","8.512","812.4959274612742"
"6","0.5","true","true","false","true","776","9.004","538.524151590068"
"9","0.8","true","true","false","true","823","8.984","359.26140713124556"
